run_id,scenario_id,dataset,scenario,model_label,model,request_rate,burstiness,seed,num_prompts,micro_batch,dataset_name,dataset_path,success,failed,duration_s,req_s,out_tok_s,total_tok_s,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,pp_makespan_ms,bubble_pct,overlap_pct,idle_pct,avg_power_w,max_power_w,energy_j,energy_per_request_j,energy_per_output_token_j,tokens_per_joule,output_tokens_per_second_per_watt
0011_E04_GovReport-GAO-2K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-queue,E04,GovReport-GAO-2K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.324692567,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,955.2283089130651,0.20937402936432645,26.799875758633785,573.3969511678786,110445.47291085008,246507.42918152126,1437.6202879500336,1564.8819385641107,1437.6202897800547,3652.244712575339,,,,,129.63030463130264,169.0,125035.62775325775,625.1781387662887,4.884204209111631,0.20474164412177315,0.20674082217779693
0012_E07_GovReport-GAO-2K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-queue,E07,GovReport-GAO-2K,high_poisson,14B,Qwen/Qwen2.5-14B,0.649385134,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,957.9943051289301,0.20876950826245602,26.72249705759437,571.7413945652686,240460.9927773499,533390.0191680552,1471.8266525811987,1746.539666375115,1471.8266542310512,3890.0617327541113,,,,,126.95255785985248,174.0,122777.14136886597,613.8857068443299,4.795982084721327,0.20850786811437924,0.21049199408092512
0013_E03_GovReport-GAO-3K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-queue,E03,GovReport-GAO-3K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.621783945,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,392.49364739493467,0.5095623873849763,65.22398558527696,2054.8510921209077,10955.54914153181,21823.622118788757,1178.7189883346243,1745.0912911012974,1178.7189898166373,2010.2396981720813,,,,,93.55025505212538,170.0,37647.13691830635,188.23568459153176,1.470591285871342,0.6799985894160177,0.6972079931683215
0014_E06_GovReport-GAO-3K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-queue,E06,GovReport-GAO-3K,high_poisson,3B,Qwen/Qwen2.5-3B,1.24356789,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,375.9651220559608,0.5319642388801982,68.09142257666537,2145.1883504235093,68235.58362887357,162969.67115808744,1345.4687322564992,1850.6164458243352,1345.468733605542,2080.1945341425017,,,,,94.22005645795805,169.0,36354.7810549736,181.773905274868,1.4201086349599064,0.7041714805348204,0.7226850114131321
0015_E04_GovReport-GAO-3K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-queue,E04,GovReport-GAO-3K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.426600628,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,560.5507297450677,0.3567919715151523,45.669372353939494,1438.7921684925727,10761.718623948982,24535.895868986845,1549.3410939497664,2130.0600517171024,1549.3410956193547,2756.655513155274,,,,,113.68618254894673,175.0,64852.46861743927,324.26234308719637,2.5332995553687216,0.394742105362447,0.4017143625548064
0016_E07_GovReport-GAO-3K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-queue,E07,GovReport-GAO-3K,high_poisson,7B,Qwen/Qwen2.5-7B,0.853201256,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,522.7766223000363,0.38257257778679776,48.969289956710114,1542.7545257314848,89653.44483814435,214519.53922717134,1866.1250129007408,2556.5112349842348,1866.1250145649299,2904.8866013158113,,,,,112.56456521499314,174.0,59885.4114587307,299.4270572936535,2.339273885106668,0.42748307770485855,0.43503290634295994
0017_E05_GovReport-GAO-3K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-queue,E05,GovReport-GAO-3K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.200094909,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,1410.0804899479263,0.14183587492043517,18.154991989815702,571.9645124866485,149444.4092813367,312490.70039891405,1476.5472178576665,1632.2301606374872,1476.5472197086792,3539.3881602119654,,,,,133.3441861519004,181.0,189255.39700889587,946.2769850444794,7.392788945659995,0.1352669482857426,0.1361513577287446
0018_E08_GovReport-GAO-3K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-queue,E08,GovReport-GAO-3K,high_poisson,14B,Qwen/Qwen2.5-14B,0.400189818,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,1386.2160222679377,0.1442776571524453,18.467540115513,581.811194679808,366289.4190509815,775268.367552741,1503.5253643434805,1755.1597187065647,1503.5253660447756,3792.6254751044326,,,,,133.7298832708918,180.0,186901.91516804695,934.5095758402348,7.300856061251834,0.1369702390528346,0.1380958366508402
0019_E04_GovReport-GAO-3.5K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-queue,E04,GovReport-GAO-3.5K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.487537066,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,486.6916019280907,0.4109378489533712,52.600044666031515,1924.4240013378821,10601.152338996762,24926.494782462232,1228.712379848612,1826.7495606548891,1228.7123815820544,2255.6575557007454,,,,,92.30224021776378,169.0,45851.93684267998,229.25968421339988,1.7910912829171866,0.5583188358614977,0.5698674760432143
0020_E07_GovReport-GAO-3.5K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-queue,E07,GovReport-GAO-3.5K,high_poisson,3B,Qwen/Qwen2.5-3B,0.975074132,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,457.5595812432002,0.43710154523831685,55.948997790504556,2046.948721858764,85553.18816950661,201524.94963482022,1490.0726963951909,1993.6391097190055,1490.07269822007,2316.468056975864,,,,,95.59057346297824,162.0,44656.91415786743,223.28457078933715,1.7444107092916965,0.5732594936923092,0.5852982753803996
0021_E05_GovReport-GAO-3.5K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-queue,E05,GovReport-GAO-3.5K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.337689061,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,681.4908040289301,0.29347424619321755,37.564703512731846,1374.3413622940686,11416.093902270077,25790.64256414771,1486.6658543530891,2117.7059123472964,1486.6658562737862,2932.983144177124,,,,,113.32424707284261,177.0,78246.95321631432,391.2347660815716,3.056521610012278,0.32716928835846937,0.3314798419846195
0022_E08_GovReport-GAO-3.5K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-queue,E08,GovReport-GAO-3.5K,high_poisson,7B,Qwen/Qwen2.5-7B,0.675378123,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,631.640422796132,0.3166358465701805,40.529388360983106,1482.8072526673882,111259.00030649034,262378.20036040613,2048.102152373662,2736.919210414516,2048.1021542097333,3147.741093484219,,,,,107.5752690425071,171.0,68972.15603542328,344.8607801771164,2.694224845133722,0.3711642707943209,0.37675377177042796
0023_E06_GovReport-GAO-3.5K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-queue,E06,GovReport-GAO-3.5K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.180724611,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,1652.1012468021363,0.12105795597402208,15.495418364674826,566.9150131161252,211406.93829013733,447508.20473790634,1503.7657441551828,1615.4263889076421,1503.7657466827338,3946.1818013899024,,,,,131.9076273439232,187.0,219173.46878528595,1095.8673439264298,8.561463624425233,0.11680245853607002,0.11747173894860204
0024_E09_GovReport-GAO-3.5K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-queue,E09,GovReport-GAO-3.5K,high_poisson,14B,Qwen/Qwen2.5-14B,0.361449221,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,1644.317926560063,0.12163097948971639,15.568765374683698,569.5984851052393,470680.2573357895,973959.2294000555,1542.2567146354884,1611.1328308655527,1542.2567169280635,4047.4064807710233,,,,,130.51567876122172,180.0,215920.95114922523,1079.604755746126,8.43441215426661,0.11856190825274557,0.11928655256175572
0025_E05_GovReport-GAO-3.8K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-queue,E05,GovReport-GAO-3.8K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.445735529,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.8K.jsonl,200,0,528.0881692848634,0.37872463659021155,48.47675348354708,1896.090573958443,11711.262826821767,28076.992077399027,1275.9322179993615,1926.6222748586974,1275.9322197121976,2363.696185830049,,,,,93.16912766049064,170.0,50139.06039905548,250.69530199527742,1.9585570468381048,0.5105799709099106,0.5203091914759245
0026_E08_GovReport-GAO-3.8K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-queue,E08,GovReport-GAO-3.8K,high_poisson,3B,Qwen/Qwen2.5-3B,0.891471059,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.8K.jsonl,200,0,500.38982292683795,0.3996883846081778,51.16011322984676,2001.0458928666114,95868.93782899482,224208.2116017048,1556.8255642335496,2065.6277528226806,1556.8255657980799,2403.7265415117145,,,,,93.52417060718463,154.0,47759.46855854988,238.79734279274942,1.8656042405683548,0.5360193648012672,0.5470255752892673
0027_E06_GovReport-GAO-3.8K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-queue,E06,GovReport-GAO-3.8K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.308096104,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.8K.jsonl,200,0,740.4487642250024,0.2701064674060627,34.573627827976026,1352.292080665464,12531.080278443405,29584.48923807125,1546.7176127526452,2283.7572875437804,1546.7176144540138,3033.4247276792303,,,,,112.45690372907804,175.0,84289.91670250893,421.4495835125446,3.292574871191755,0.3037136706440476,0.30743890932003587
0028_E09_GovReport-GAO-3.8K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-queue,E09,GovReport-GAO-3.8K,high_poisson,7B,Qwen/Qwen2.5-7B,0.616192208,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.8K.jsonl,200,0,692.2356314349454,0.2889189618647874,36.981627118692785,1446.477116360486,126259.96775630745,294668.24066502036,2141.211212238271,2837.8825896683584,2141.2112137450063,3370.731580366846,,,,,109.46029090401854,175.0,76850.95999908447,384.2547999954224,3.0019906249642374,0.33311229944694215,0.3378542740318545
0029_E07_GovReport-GAO-3.8K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-queue,E07,GovReport-GAO-3.8K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.16137043,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.8K.jsonl,200,0,1788.003697942011,0.11185659192439011,14.317643766321934,560.0117053183379,212140.1947316702,471276.1060684104,1478.9716190607173,1775.8441145522113,1478.971621096235,4008.6916523636287,,,,,131.13955227991198,189.0,235865.18128538132,1179.3259064269066,9.213483643960208,0.10853657950058211,0.10917868421390911
0030_E10_GovReport-GAO-3.8K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-queue,E10,GovReport-GAO-3.8K,high_poisson,14B,Qwen/Qwen2.5-14B,0.322740859,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.8K.jsonl,200,0,1756.9182310290635,0.11383569051068236,14.570968385367342,569.920092077089,496008.2750426256,1061382.8249143993,1536.2480237544976,1633.4600701883733,1536.2480256701251,4045.440857722424,,,,,131.6062663037314,181.0,232493.18395328522,1162.4659197664262,9.081764998175204,0.11011075492494352,0.11071637236284254
0031_E20_LongBench-QMSum-1K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-queue,E20,LongBench-QMSum-1K,medium_poisson,3B,Qwen/Qwen2.5-3B,2.26849511,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,141.46715782093816,1.4137556948245875,180.9607289375472,2100.268391452933,2292.143904158147,4631.793263936414,617.5266948759769,777.4486142682556,617.5266964262073,1323.3053154521622,,,,,90.87132582193153,137.0,13688.429679393768,68.44214839696885,0.5347042843513191,1.8701926078882243,1.9913952756907267
0032_E23_LongBench-QMSum-1K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-queue,E23,LongBench-QMSum-1K,high_poisson,3B,Qwen/Qwen2.5-3B,4.53699023,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,128.80504969297908,1.5527341550406748,198.74997184520637,2306.734097057651,15207.854971979978,34197.68424758455,626.9039718069752,803.4379385122626,626.9039734062467,1317.9213109519333,,,,,94.15285455033779,140.0,12994.523088932037,64.97261544466019,0.5075985581614078,1.9700607575051798,2.1109287954615
0033_E21_LongBench-QMSum-1K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-queue,E21,LongBench-QMSum-1K,medium_poisson,7B,Qwen/Qwen2.5-7B,1.51377707,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,205.72271601785906,0.9721823815637245,124.43934484015674,1444.2692851391614,2803.1359225709457,5565.653885370118,861.6285312235976,1084.3085101780327,861.6285327558891,1826.4431820600294,,,,,120.1086363902776,161.0,25782.47044324875,128.91235221624373,1.0071277516894042,0.9929226935932925,1.036056594929669
0034_E24_LongBench-QMSum-1K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-queue,E24,LongBench-QMSum-1K,high_poisson,7B,Qwen/Qwen2.5-7B,3.02755414,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,181.70414098585024,1.100690380058947,140.8883686475452,1635.1801251636714,19506.09662155388,43462.453178784344,881.2731306398229,1126.8395982076795,881.2731320139453,1816.6065731667913,,,,,121.3045079561002,165.0,23038.359641313553,115.19179820656777,0.8999359234888107,1.1111902235475473,1.1614437997517155
0035_E22_LongBench-QMSum-1K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-queue,E22,LongBench-QMSum-1K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.617182779,1,0,200,queue,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,564.6562714329921,0.35419778388795253,45.337316337657924,526.1944567550229,47926.580899909604,129601.58261103788,1380.1396241106502,1531.8285597179001,1380.1396256292103,3149.3244431260973,,,,,130.70219546309428,172.0,75106.44199681282,375.5322099840641,2.9338453905005006,0.3408495905196301,0.34687494098337157
