run_id,source_run_id,scenario_id,dataset,scenario,model_label,model,request_rate,burstiness,seed,num_prompts,micro_batch,dataset_name,dataset_path,success,failed,duration_s,req_s,out_tok_s,total_tok_s,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,pp_makespan_ms,bubble_pct,overlap_pct,idle_pct,avg_power_w,max_power_w,energy_j,energy_per_request_j,energy_per_output_token_j,tokens_per_joule,output_tokens_per_second_per_watt
0001_E04_GovReport-GAO-1K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-adaptive,0001_E04_GovReport-GAO-1K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-adaptive,E04,GovReport-GAO-1K,medium_poisson,3B,Qwen/Qwen2.5-3B,2.34179515,1,0,200,adaptive,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,108.0613274811767,1.8508008800358127,236.90251264458402,2663.6726265475418,2060.8649047953077,4004.6287792734797,435.6657284257135,661.1413466923423,435.6657304677115,1476.0059405583888,,,,,91.5958911339622,146.0,10711.114760398865,53.55557380199432,0.41840292032808063,2.3900406794863525,2.586387988715627
0002_E07_GovReport-GAO-1K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-adaptive,0002_E07_GovReport-GAO-1K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-adaptive,E07,GovReport-GAO-1K,high_poisson,3B,Qwen/Qwen2.5-3B,4.68359029,1,0,200,adaptive,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,89.58235147735104,2.2325826092047345,285.770573978206,3213.132891167454,10580.783353424631,25478.379311468452,419.16405335147533,617.1510481486082,419.16405526569156,1700.277871848084,,,,,98.64390922489451,156.0,9665.942910909653,48.32971455454826,0.3775758949574083,2.648474156732921,2.896991575290153
0003_E05_GovReport-GAO-1K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-adaptive,0003_E05_GovReport-GAO-1K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-adaptive,E05,GovReport-GAO-1K,medium_poisson,7B,Qwen/Qwen2.5-7B,1.57015433,1,0,200,adaptive,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,159.89935346320271,1.2507867959955545,160.10070988743098,1800.132356796802,3221.2657880736515,6963.052102806977,647.5035310847735,1002.7754990303317,647.5035329099459,2452.4858086323366,,,,,107.79518578340948,172.0,18163.969735622406,90.81984867811202,0.7095300677977502,1.409383541847373,1.4852306132587205
0004_E08_GovReport-GAO-1K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-adaptive,0004_E08_GovReport-GAO-1K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-adaptive,E08,GovReport-GAO-1K,high_poisson,7B,Qwen/Qwen2.5-7B,3.14030866,1,0,200,adaptive,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,130.62930461997166,1.5310500242027805,195.9744030979559,2203.4871948326418,16070.91439840151,37969.32533480226,602.9773339536774,911.9194562774239,602.977336132459,2225.5731402244414,,,,,120.81035421009422,183.0,16809.86149907112,84.0493074953556,0.6566352148074657,1.5229155815123523,1.6221656196549865
0005_E06_GovReport-GAO-1K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-adaptive,0005_E06_GovReport-GAO-1K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-adaptive,E06,GovReport-GAO-1K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.639992226,1,0,200,adaptive,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,396.9398358883336,0.5038546951388967,64.49340097777878,725.1476772439,14648.25800984865,46714.53512819482,982.9328951638881,1266.1080962491376,982.9328969813604,4205.9105114405975,,,,,112.47096988288801,170.0,46166.699699640274,230.83349849820138,1.8033867070171983,0.5545122386168633,0.5734226444826913
0006_E09_GovReport-GAO-1K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-adaptive,0006_E09_GovReport-GAO-1K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-adaptive,E09,GovReport-GAO-1K,high_poisson,14B,Qwen/Qwen2.5-14B,1.27998445,1,0,200,adaptive,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,345.4649619697593,0.5789299119066877,74.10302872405603,833.195929216105,57355.97803374985,151999.747268497,915.5773830753349,1257.9867342943096,915.5773847873184,4506.136834695935,,,,,119.2311359968279,182.0,42265.218705654144,211.32609352827072,1.650985105689615,0.6056989833244443,0.6215073613491991
0007_E05_GovReport-GAO-2K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-adaptive,0007_E05_GovReport-GAO-2K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-adaptive,E05,GovReport-GAO-2K,medium_poisson,3B,Qwen/Qwen2.5-3B,1.03212466,1,0,200,adaptive,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,219.87679205695167,0.9096003181099566,116.42884071807444,2491.0541711838796,3756.970951380208,7565.886225332502,637.1486117904566,972.4159657955903,637.1486141218796,1798.9578045299277,,,,,100.7693610819519,156.0,23003.43886399269,115.01719431996345,0.8985718306247145,1.1128770855244479,1.155399215277224
0008_E08_GovReport-GAO-2K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-adaptive,0008_E08_GovReport-GAO-2K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-adaptive,E08,GovReport-GAO-2K,high_poisson,3B,Qwen/Qwen2.5-3B,2.06424933,1,0,200,adaptive,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,205.93507063388824,0.9711798936644471,124.31102638904923,2659.6975362867965,33347.24459710065,84760.79452659468,891.9074726364883,1387.2035394439943,891.9074743276822,2330.747020188719,,,,,100.26605292165515,153.0,21549.90235209465,107.74951176047325,0.8417930606286973,1.187940417628467,1.239811708616695
0009_E06_GovReport-GAO-2K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-adaptive,0009_E06_GovReport-GAO-2K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-adaptive,E06,GovReport-GAO-2K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.701426576,1,0,200,adaptive,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,325.00415908778086,0.6153767402895964,78.76822275706834,1685.286125375596,6098.441716628149,12825.94007872976,994.6183010957417,1621.5441014119021,994.6183032960646,3045.0993984844536,,,,,106.15812624364749,165.0,35415.29299616814,177.07646498084068,1.3834098826628178,0.7228515659257674,0.7419895729535056
0010_E09_GovReport-GAO-2K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-adaptive,0010_E09_GovReport-GAO-2K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-adaptive,E09,GovReport-GAO-2K,high_poisson,7B,Qwen/Qwen2.5-7B,1.40285315,1,0,200,adaptive,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,295.56781514920294,0.6766636614309302,86.61294866315906,1853.128019786281,47576.417316782754,119393.80296101325,1276.0434182380568,1999.6762993905368,1276.0434204417713,3712.9589177155867,,,,,111.3471838534631,171.0,33978.19745826721,169.89098729133605,1.3272733382135629,0.7534243107346261,0.7778638459069142
