run_id,scenario_id,dataset,scenario,model_label,model,request_rate,burstiness,seed,num_prompts,micro_batch,dataset_name,dataset_path,success,failed,duration_s,req_s,out_tok_s,total_tok_s,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,pp_makespan_ms,bubble_pct,overlap_pct,idle_pct,avg_power_w,max_power_w,energy_j,energy_per_request_j,energy_per_output_token_j,tokens_per_joule,output_tokens_per_second_per_watt
0134_E13_GovReport-GAO-3.8K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-2,E13,GovReport-GAO-3.8K,high_poisson,14B,Qwen/Qwen2.5-14B,0.190352698,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.8K.jsonl,200,0,1792.3607871879358,0.11158467727570813,10.713244865240737,555.080766724942,307018.62656311365,653109.9045590055,1957.1174084083182,3153.294071493043,1987.698714576431,5576.830076901242,966.033,40.82,45.82,,88.96782585861101,165.0,160331.30493497849,801.6565246748925,8.349719036297182,0.11976450891974758,0.1204170694500997
0135_E13_GovReport-GAO-3.8K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-4,E13,GovReport-GAO-3.8K,high_poisson,14B,Qwen/Qwen2.5-14B,0.190352698,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.8K.jsonl,200,0,1964.3511691489257,0.10181478909733434,10.315365357396429,507.02034119057845,361582.07427746267,772336.2020044004,2117.4727039622285,3327.3473495496455,2091.498583130317,4902.016779775731,1028.442,28.62,69.76,,102.13214245219443,167.0,201615.70051908493,1008.0785025954247,9.949943271928388,0.10050308556243567,0.10100018573706902
0139_E23_LongBench-QMSum-1K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-1,E23,LongBench-QMSum-1K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.946930276,1,0,200,1,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,255.89767234493047,0.7815624040941463,72.85333949763584,1133.8985514838284,2015.103571766522,4366.908893191721,760.8192468722144,1256.868318531493,732.5973204546473,2124.7047717217356,294.460,66.60,0.00,,40.12033793532244,129.0,10618.307411432266,53.09153705716133,0.5695600177778397,1.7557412191634139,1.815870534667029
0140_E23_LongBench-QMSum-1K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-2,E23,LongBench-QMSum-1K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.946930276,1,0,200,2,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,258.9003142830916,0.772498096627694,72.01613505811676,1120.755688549391,1356.184567132732,2901.372324742842,634.6591854462472,831.5661300072675,628.7431701092647,1531.082001235336,276.239,53.67,47.45,,49.51156838203334,135.0,13205.259621143341,66.0262981057167,0.7082466946175029,1.4119374048615392,1.4545314844893873
0141_E23_LongBench-QMSum-1K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-4,E23,LongBench-QMSum-1K,medium_poisson,3B,Qwen/Qwen2.5-3B,0.946930276,1,0,200,4,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,279.57109129196033,0.7153815477693184,68.34397616614183,1039.5423885100297,1485.127020245418,2940.887496157082,821.9240019571873,1059.090909187217,811.2265030940539,1603.0699367262423,356.893,42.21,70.80,,57.0348969714502,129.0,16390.646013498306,81.95323006749153,0.8578346162923696,1.1657258648783382,1.198283503525089
0142_E26_LongBench-QMSum-1K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-1,E26,LongBench-QMSum-1K,high_poisson,3B,Qwen/Qwen2.5-3B,1.89386055,1,0,200,1,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,220.45430445601232,0.9072174866057396,85.92256815642959,1317.5564918849486,17469.197854947997,44516.65339879457,1313.0624867041322,2546.2706024289732,1189.0775318578371,2780.1200241665356,506.219,68.70,0.00,,41.92570011604628,140.0,9620.103989362717,48.100519946813584,0.5078716075051587,1.9690015846964677,2.0494009144416014
0143_E26_LongBench-QMSum-1K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-2,E26,LongBench-QMSum-1K,high_poisson,3B,Qwen/Qwen2.5-3B,1.89386055,1,0,200,2,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,203.2262572410982,0.9841248011703984,91.31694030060126,1427.3598497455282,8165.707880578702,21902.615448089782,1156.1479591643333,2081.9027856489015,1073.1746228011398,2245.849710034672,459.861,57.80,46.70,,49.22346142345496,136.0,10432.67537689209,52.16337688446045,0.562165932583904,1.7788342232046386,1.8551507281259334
0144_E26_LongBench-QMSum-1K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-4,E26,LongBench-QMSum-1K,high_poisson,3B,Qwen/Qwen2.5-3B,1.89386055,1,0,200,4,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,215.645562319085,0.9274477890904396,86.11816445599277,1345.216645686228,6593.160402270732,14912.205971218642,1204.5127026491607,1892.821622667834,1128.2778745718522,1981.6223613219336,498.561,46.77,70.22,,51.28538176407479,127.0,11509.764497995377,57.548822489976885,0.6197708522963425,1.613499564064448,1.6791951525711017
0148_E24_LongBench-QMSum-1K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-1,E24,LongBench-QMSum-1K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.640153438,1,0,200,1,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,379.2307684510015,0.5273833682243559,59.05111574008114,775.0241395246256,3364.632232786389,7420.9688536170825,1130.8043855016087,1657.2480328644822,1116.8711068064995,3356.3252448732965,451.750,64.84,0.00,,51.91837405360321,148.0,20168.414875745773,100.84207437872887,0.9006169007656414,1.1103500269091886,1.1373837647364249
0149_E24_LongBench-QMSum-1K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-2,E24,LongBench-QMSum-1K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.640153438,1,0,200,2,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,381.43707608804107,0.5243328783115913,60.68890900017513,772.5206029315998,2137.7110303984955,4437.148157996125,934.0831164100043,1159.5874198991826,929.7674562331443,2385.0038623344153,410.965,51.31,48.46,,70.89345163969035,159.0,27646.979018449783,138.2348950922489,1.1943055431530427,0.8373066722607151,0.8560580363419332
0150_E24_LongBench-QMSum-1K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-4,E24,LongBench-QMSum-1K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.640153438,1,0,200,4,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,408.88679270586,0.48913294233955257,55.311153119756604,719.3555899752215,1891.776893202914,3926.71698483638,1030.9432725456093,1238.5179982775592,1028.9694561341262,2123.106751276646,468.399,38.40,71.98,,84.73368856090138,146.0,35470.78229022026,177.3539114511013,1.5683932742403723,0.6375951851007108,0.6527646094386925
0151_E27_LongBench-QMSum-1K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-1,E27,LongBench-QMSum-1K,high_poisson,7B,Qwen/Qwen2.5-7B,1.28030688,1,0,200,1,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,321.0906418589875,0.6228770755886229,72.59943754523194,918.2142409789684,26906.737011820078,67303.34200282813,1686.860103538258,3268.4968058612885,1627.2670979333259,4092.8576553938906,750.284,67.19,0.00,,49.08189359802995,157.0,16174.052937746048,80.87026468873024,0.6938377992255179,1.4412590393838867,1.4791490756205448
0152_E27_LongBench-QMSum-1K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-2,E27,LongBench-QMSum-1K,high_poisson,7B,Qwen/Qwen2.5-7B,1.28030688,1,0,200,2,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,282.12849770113826,0.7088968382480175,79.45670211502905,1041.8515052363464,9300.042819982627,22903.13743554986,1495.4620129551445,2783.539086815689,1418.4718446682266,3028.6509600188583,641.362,55.64,46.62,,61.93163259805767,157.0,18022.792486190796,90.11396243095398,0.8039787878034882,1.2438139104789716,1.2829744474961735
0153_E27_LongBench-QMSum-1K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-4,E27,LongBench-QMSum-1K,high_poisson,7B,Qwen/Qwen2.5-7B,1.28030688,1,0,200,4,custom,/workspace/DATASET/vllm_custom/longbench_qmsum_1K.jsonl,200,0,293.93374636396766,0.6804254444208905,76.07836894069976,999.8205501592786,5105.021262923256,11502.059561240018,1491.702817068846,2179.882701863683,1463.3197407429916,2656.4143279893324,655.395,43.60,70.40,,70.14928672401587,148.0,21244.386061429977,106.22193030714989,0.9500217360446283,1.0526074952384288,1.084520919507141
