run_id,source_run_id,scenario_id,dataset,scenario,model_label,model,request_rate,burstiness,seed,num_prompts,micro_batch,dataset_name,dataset_path,success,failed,duration_s,req_s,out_tok_s,total_tok_s,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,pp_makespan_ms,bubble_pct,overlap_pct,idle_pct,avg_power_w,max_power_w,energy_j,energy_per_request_j,energy_per_output_token_j,tokens_per_joule,output_tokens_per_second_per_watt
0001_E04_GovReport-GAO-1K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-2,0001_E04_GovReport-GAO-1K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-2,E04,GovReport-GAO-1K,medium_poisson,3B,Qwen/Qwen2.5-3B,2.34179515,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,119.63720090594143,1.6717208233352072,213.98026538690652,2405.9406089440304,2267.294560081791,5151.905901459977,501.50150719564414,691.8268989184577,501.50150902926794,1491.2237412016839,,,,,90.0347147443379,134.0,11523.629455566406,57.61814727783203,0.45014177560806273,2.2215223162728566,2.3766417874985635
0002_E04_GovReport-GAO-1K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-4,0002_E04_GovReport-GAO-1K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-4,E04,GovReport-GAO-1K,medium_poisson,3B,Qwen/Qwen2.5-3B,2.34179515,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,139.59591943770647,1.4327066350191444,183.38644928245049,2061.9513891195525,2200.248011513613,4578.918811362237,617.4255836660255,776.8334752135345,617.4255853712258,1301.823860919103,,,,,89.361246833676,144.0,13488.775355100632,67.44387677550316,0.5269052873086184,1.8978742937044795,2.052192150180931
0003_E07_GovReport-GAO-1K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-2,0003_E07_GovReport-GAO-1K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-2,E07,GovReport-GAO-1K,high_poisson,3B,Qwen/Qwen2.5-3B,4.68359029,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,106.01559807406738,1.8865148490722166,241.47390068124372,2715.072170784734,13195.069279328454,31548.195266425606,506.5731842919091,702.6001604058685,506.57318576972375,1381.4607054973021,,,,,94.2285058504742,142.0,11149.189303159714,55.74594651579857,0.43551520715467634,2.2961310732023255,2.562641723985571
0004_E07_GovReport-GAO-1K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-4,0004_E07_GovReport-GAO-1K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-4,E07,GovReport-GAO-1K,high_poisson,3B,Qwen/Qwen2.5-3B,4.68359029,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,127.01027811598033,1.5746757110268557,201.55849101143752,2266.2732833098507,15701.097576550674,34194.67670482118,616.1038030839094,797.9198281250264,616.1038047904295,1300.1162004796788,,,,,85.79931724911471,125.0,12338.499287366867,61.69249643683433,0.4819726284127682,2.074806619814073,2.3491852554749464
0005_E05_GovReport-GAO-1K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-2,0005_E05_GovReport-GAO-1K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-2,E05,GovReport-GAO-1K,medium_poisson,7B,Qwen/Qwen2.5-7B,1.57015433,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,173.5205425727181,1.1526012830220664,147.5329642268245,1658.823766525358,2883.344501024112,5898.911273386328,713.9245398462141,1025.7135242750267,713.9245418296746,1936.732077342458,,,,,111.05526252025246,162.0,20295.867048740387,101.47933524370194,0.7928073065914214,1.261340544777997,1.3284644138310855
0006_E05_GovReport-GAO-1K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-4,0006_E05_GovReport-GAO-1K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-4,E05,GovReport-GAO-1K,medium_poisson,7B,Qwen/Qwen2.5-7B,1.57015433,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,200.87266666674986,0.9956556226328312,127.4439196970024,1432.9475720931707,2584.3404774251394,5346.726461900398,839.4433197833774,1042.0067539343272,839.4433212056059,1768.9811940817162,,,,,119.49733995887884,156.0,25104.799156665802,125.52399578332901,0.9806562170572579,1.019725345749389,1.0665000554895876
0007_E08_GovReport-GAO-1K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-2,0007_E08_GovReport-GAO-1K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-2,E08,GovReport-GAO-1K,high_poisson,7B,Qwen/Qwen2.5-7B,3.14030866,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,148.25318939657882,1.3490434898165862,172.67756669652303,1941.543390544031,17642.34574571252,41397.6758355787,699.8607005497374,986.1921740763667,699.8607024160309,1936.8993738433346,,,,,107.95809292740688,158.0,17382.156227588654,86.91078113794327,0.6789904776401818,1.4727747044045163,1.599487004764291
0008_E08_GovReport-GAO-1K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-4,0008_E08_GovReport-GAO-1K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-4,E08,GovReport-GAO-1K,high_poisson,7B,Qwen/Qwen2.5-7B,3.14030866,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,175.4136107219383,1.1401623806549166,145.94078472382932,1640.921698238556,18259.98745519435,40261.81367127224,853.8512257816394,1090.1504186145578,853.8512272493892,1762.5474268663675,,,,,120.43331193061256,157.0,22199.720406532288,110.99860203266144,0.8671765783801675,1.153167676493222,1.211797486794292
0009_E06_GovReport-GAO-1K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-2,0009_E06_GovReport-GAO-1K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-2,E06,GovReport-GAO-1K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.639992226,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,447.4413502491079,0.44698595668159025,57.21420245524355,643.3021888561447,25463.39263691567,70955.07640097754,1114.4118177131604,1331.9895014574927,1114.4118195171395,3405.821557375602,,,,,122.55519902584406,178.0,55955.37027645111,279.77685138225553,2.1857566514238713,0.4575074719999448,0.4668443518514331
0010_E06_GovReport-GAO-1K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-4,0010_E06_GovReport-GAO-1K_medium_poisson_14B_qps-auto-medium_burst-1_seed-0_mb-4,E06,GovReport-GAO-1K,medium_poisson,14B,Qwen/Qwen2.5-14B,0.639992226,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,555.4965695380233,0.36003822699810595,46.08489305575756,518.1670162956741,43564.194868376944,127500.06435256916,1372.3661289493532,1544.645969696805,1372.3661306198671,3003.057927307673,,,,,134.9755188659334,169.0,76233.18886756897,381.16594433784485,2.977858940139413,0.33581174263183317,0.3414314939698963
