run_id,source_run_id,scenario_id,dataset,scenario,model_label,model,request_rate,burstiness,seed,num_prompts,micro_batch,dataset_name,dataset_path,success,failed,duration_s,req_s,out_tok_s,total_tok_s,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,pp_makespan_ms,bubble_pct,overlap_pct,idle_pct,avg_power_w,max_power_w,energy_j,energy_per_request_j,energy_per_output_token_j,tokens_per_joule,output_tokens_per_second_per_watt
0011_E09_GovReport-GAO-1K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-2,0011_E09_GovReport-GAO-1K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-2,E09,GovReport-GAO-1K,high_poisson,14B,Qwen/Qwen2.5-14B,1.27998445,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,401.74020878598094,0.4978341615452936,63.72277267779758,716.4829252959865,68869.11456033005,181058.55939485133,1058.282127448827,1482.509501072225,1058.2821295697033,3370.280031869188,,,,,126.97611840311316,172.0,52149.787276268005,260.74893638134,2.0371010654792188,0.4908936610686787,0.501848485204878
0012_E09_GovReport-GAO-1K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-4,0012_E09_GovReport-GAO-1K_high_poisson_14B_qps-auto-high_burst-1_seed-0_mb-4,E09,GovReport-GAO-1K,high_poisson,14B,Qwen/Qwen2.5-14B,1.27998445,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,524.4938866158482,0.3813199831373531,48.8089578415812,548.7957197312785,92806.63719143253,250090.63680069987,1363.142509437386,1919.4123706845808,1363.1425115156655,3079.3148869927973,,,,,135.31653341783468,168.0,72136.48498916626,360.6824249458313,2.817831444889307,0.35488283084273803,0.3607021005398309
0013_E05_GovReport-GAO-2K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-2,0013_E05_GovReport-GAO-2K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-2,E05,GovReport-GAO-2K,medium_poisson,3B,Qwen/Qwen2.5-3B,1.03212466,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,229.95424626395106,0.8697382337981777,111.32649392616675,2381.8868705355344,3638.600960164331,8093.047683103937,674.6958682432177,972.6123988279508,674.6958703665782,1623.9059838629328,,,,,95.40570576855905,157.0,22928.568769693375,114.64284384846687,0.8956472175661474,1.1165110329013506,1.1668745912978131
0014_E05_GovReport-GAO-2K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-4,0014_E05_GovReport-GAO-2K_medium_poisson_3B_qps-auto-medium_burst-1_seed-0_mb-4,E05,GovReport-GAO-2K,medium_poisson,3B,Qwen/Qwen2.5-3B,1.03212466,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,249.954491866054,0.8001456525421288,102.41864352539248,2191.298887693187,3996.970327727031,8709.684705808759,836.9095547431732,1122.7432022409469,836.9095568303258,1558.5938298888505,,,,,98.53093795526448,137.0,25492.968026161194,127.46484013080597,0.9958190635219216,1.004198490098484,1.0394566990917424
0015_E08_GovReport-GAO-2K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-2,0015_E08_GovReport-GAO-2K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-2,E08,GovReport-GAO-2K,high_poisson,3B,Qwen/Qwen2.5-3B,2.06424933,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,207.42600616207346,0.9641992520635474,123.41750426413407,2640.5801766825325,31221.9889085833,77747.61352143016,881.5771975015349,1318.6848367125851,881.5771996116863,1706.510186102241,,,,,96.94212413181008,151.0,20925.888976812363,104.62944488406181,0.8174175381567329,1.2233649919660257,1.2731050136298436
0016_E08_GovReport-GAO-2K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-4,0016_E08_GovReport-GAO-2K_high_poisson_3B_qps-auto-high_burst-1_seed-0_mb-4,E08,GovReport-GAO-2K,high_poisson,3B,Qwen/Qwen2.5-3B,2.06424933,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,222.76387446001172,0.8978116424164725,114.91989022930848,2458.7694092128118,31617.48642510618,73747.14780773036,926.7148975973424,1303.8161293494215,926.7148995341635,1656.9816582393833,,,,,100.66848630203688,146.0,23322.670446634293,116.61335223317147,0.9110418143216521,1.0976444596503891,1.141567678732279
0017_E06_GovReport-GAO-2K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-2,0017_E06_GovReport-GAO-2K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-2,E06,GovReport-GAO-2K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.701426576,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,329.4776973230764,0.6070213602466867,77.6987341115759,1662.4038727055824,4358.490391809028,9220.302587901242,867.7680375371366,1153.0989480701523,867.7680398769563,2079.963934069965,,,,,115.79922124721631,167.0,39189.90635204315,195.94953176021576,1.5308557168766856,0.6532294252003323,0.6709780365940389
0018_E06_GovReport-GAO-2K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-4,0018_E06_GovReport-GAO-2K_medium_poisson_7B_qps-auto-medium_burst-1_seed-0_mb-4,E06,GovReport-GAO-2K,medium_poisson,7B,Qwen/Qwen2.5-7B,0.701426576,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,358.8959205551073,0.5572646233778816,71.32987179236885,1526.1388291982512,4613.264028279809,9936.63094946183,1092.5196388528834,1405.1909259186807,1092.5196409369012,2066.3102326192893,,,,,124.23317913895225,163.0,45750.268805503845,228.75134402751922,1.787119875214994,0.5595595538210317,0.5741612046536123
0019_E09_GovReport-GAO-2K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-2,0019_E09_GovReport-GAO-2K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-2,E09,GovReport-GAO-2K,high_poisson,7B,Qwen/Qwen2.5-7B,1.40285315,1,0,200,2,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,292.4676131969318,0.6838364009396517,87.53105932027542,1872.7714635233535,42065.08388946182,104628.050977441,1235.5882031466138,1858.1955264952016,1235.5882052476902,2408.6286108451895,,,,,107.12234562753191,164.0,32319.729025125504,161.5986451256275,1.262489415043965,0.7920858488664445,0.8171129824268778
0020_E09_GovReport-GAO-2K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-4,0020_E09_GovReport-GAO-2K_high_poisson_7B_qps-auto-high_burst-1_seed-0_mb-4,E09,GovReport-GAO-2K,high_poisson,7B,Qwen/Qwen2.5-7B,1.40285315,1,0,200,4,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,310.5860755739268,0.6439438716961904,82.42481557711237,1763.5207856239795,40428.54776284308,94382.80376693698,1284.5688985109393,1795.769362174869,1284.568900577293,2271.1097021750174,,,,,121.19704933828575,163.0,38778.50683617592,193.89253418087958,1.5147854232881217,0.6601595081561553,0.6800892928263282
